date,pm25,pm10,o3,no2,so2,co
2013-12-31,,12.0,22.0,9.0,1.0,
2014-01-01,24.0,13.0,19.0,15.0,2.0,
2014-01-02,26.0,18.0,22.0,14.0,,
2014-01-03,32.0,17.0,22.0,11.0,2.0,
2014-01-04,31.0,13.0,20.0,13.0,1.0,
2014-01-05,28.0,15.0,18.0,19.0,1.0,
2014-01-06,30.0,22.0,17.0,20.0,,
2014-01-07,32.0,16.0,15.0,18.0,2.0,
2014-01-08,28.0,17.0,16.0,16.0,2.0,
2014-01-09,35.0,24.0,12.0,21.0,2.0,
2014-01-10,48.0,26.0,15.0,20.0,,
2014-01-11,59.0,28.0,10.0,24.0,2.0,
2014-01-12,66.0,27.0,10.0,24.0,2.0,
2014-01-13,58.0,19.0,12.0,26.0,1.0,
2014-01-14,44.0,16.0,10.0,24.0,1.0,
2014-01-15,44.0,12.0,14.0,20.0,2.0,
2014-01-16,36.0,16.0,18.0,22.0,2.0,
2014-01-17,32.0,18.0,12.0,21.0,2.0,
2014-01-18,42.0,18.0,11.0,17.0,,
2014-01-19,52.0,24.0,7.0,25.0,2.0,
2014-01-20,64.0,31.0,8.0,23.0,1.0,
2014-01-21,74.0,22.0,14.0,21.0,2.0,
2014-01-22,50.0,24.0,12.0,22.0,1.0,
2014-01-23,58.0,33.0,10.0,34.0,3.0,
2014-01-24,54.0,20.0,17.0,19.0,2.0,
2014-01-25,48.0,16.0,24.0,11.0,1.0,
2014-01-26,28.0,14.0,19.0,21.0,1.0,
2014-01-27,28.0,14.0,17.0,17.0,2.0,
2014-01-28,27.0,19.0,13.0,19.0,1.0,
2014-01-29,47.0,36.0,7.0,26.0,2.0,
2014-01-30,79.0,51.0,12.0,33.0,3.0,
2014-01-31,101.0,13.0,20.0,13.0,2.0,
2014-02-01,25.0,21.0,16.0,17.0,2.0,
2014-02-02,38.0,23.0,12.0,23.0,2.0,
2014-02-03,46.0,23.0,15.0,21.0,2.0,
2014-02-04,39.0,17.0,21.0,16.0,,
2014-02-05,27.0,23.0,20.0,20.0,1.0,
2014-02-06,34.0,13.0,18.0,15.0,2.0,
2014-02-07,23.0,11.0,23.0,12.0,2.0,
2014-02-08,21.0,13.0,26.0,9.0,,
2014-02-09,22.0,17.0,15.0,25.0,1.0,
2014-02-10,35.0,22.0,18.0,19.0,2.0,
2014-02-11,38.0,19.0,20.0,17.0,2.0,
2014-02-12,33.0,15.0,21.0,24.0,1.0,
2014-02-13,38.0,16.0,17.0,22.0,2.0,
2014-02-14,38.0,17.0,26.0,7.0,,
2014-02-15,32.0,16.0,23.0,13.0,,
2014-02-16,34.0,27.0,13.0,26.0,2.0,
2014-02-17,49.0,32.0,13.0,28.0,2.0,
2014-02-18,58.0,30.0,8.0,22.0,2.0,
2014-02-19,69.0,19.0,13.0,21.0,1.0,
2014-02-20,47.0,16.0,19.0,22.0,2.0,
2014-02-21,33.0,18.0,18.0,18.0,,
2014-02-22,45.0,14.0,21.0,13.0,2.0,
2014-02-23,39.0,27.0,16.0,23.0,1.0,
2014-02-24,48.0,23.0,19.0,20.0,1.0,
2014-02-25,45.0,25.0,17.0,22.0,2.0,
2014-02-26,51.0,25.0,11.0,24.0,1.0,
2014-02-27,51.0,19.0,15.0,23.0,1.0,
2014-02-28,45.0,20.0,15.0,18.0,,
2014-03-01,52.0,27.0,24.0,14.0,2.0,
2014-03-02,62.0,19.0,23.0,21.0,2.0,
2014-03-03,45.0,22.0,13.0,30.0,1.0,
2014-03-04,53.0,41.0,15.0,34.0,2.0,
2014-03-05,87.0,62.0,11.0,49.0,4.0,
2014-03-06,114.0,58.0,14.0,32.0,3.0,
2014-03-07,117.0,51.0,17.0,27.0,3.0,
2014-03-08,109.0,49.0,27.0,33.0,2.0,
2014-03-09,104.0,78.0,15.0,46.0,4.0,
2014-03-10,138.0,67.0,18.0,15.0,3.0,
2014-03-11,154.0,78.0,11.0,34.0,2.0,
2014-03-12,155.0,88.0,13.0,47.0,5.0,
2014-03-13,165.0,78.0,13.0,34.0,5.0,
2014-03-14,157.0,47.0,24.0,14.0,3.0,
2014-03-15,101.0,29.0,21.0,16.0,2.0,
2014-03-16,64.0,40.0,3.0,23.0,2.0,
2014-03-17,75.0,34.0,,16.0,2.0,
2014-03-18,62.0,35.0,,18.0,,
2014-03-19,54.0,46.0,20.0,25.0,3.0,
2014-03-20,57.0,27.0,19.0,26.0,2.0,
2014-03-21,54.0,19.0,23.0,15.0,,
2014-03-22,40.0,14.0,25.0,11.0,1.0,
2014-03-23,31.0,23.0,21.0,22.0,2.0,
2014-03-24,44.0,42.0,21.0,27.0,2.0,
2014-03-25,73.0,31.0,20.0,24.0,2.0,
2014-03-26,67.0,46.0,11.0,33.0,2.0,
2014-03-27,101.0,52.0,16.0,36.0,3.0,
2014-03-28,127.0,39.0,26.0,24.0,3.0,
2014-03-29,84.0,34.0,6.0,26.0,2.0,
2014-03-30,84.0,49.0,,39.0,3.0,
2014-03-31,93.0,44.0,25.0,30.0,3.0,
2014-04-01,85.0,71.0,24.0,37.0,3.0,
2014-04-02,94.0,62.0,17.0,35.0,2.0,
2014-04-03,72.0,42.0,11.0,27.0,2.0,
2014-04-04,74.0,27.0,27.0,17.0,2.0,
2014-04-05,63.0,24.0,18.0,19.0,,
2014-04-06,56.0,24.0,17.0,18.0,2.0,
2014-04-07,50.0,20.0,24.0,17.0,1.0,
2014-04-08,38.0,29.0,23.0,22.0,2.0,
2014-04-09,56.0,35.0,24.0,27.0,2.0,
2014-04-10,66.0,40.0,29.0,19.0,2.0,
2014-04-11,79.0,31.0,28.0,17.0,2.0,
2014-04-12,76.0,25.0,30.0,12.0,1.0,
2014-04-13,59.0,24.0,30.0,15.0,2.0,
2014-04-14,47.0,19.0,26.0,16.0,2.0,
2014-04-15,41.0,32.0,28.0,20.0,2.0,
2014-04-16,57.0,30.0,25.0,24.0,2.0,
2014-04-17,55.0,21.0,30.0,11.0,2.0,
2014-04-18,48.0,35.0,33.0,7.0,2.0,
2014-04-19,55.0,41.0,34.0,8.0,2.0,
2014-04-20,99.0,31.0,36.0,16.0,,
2014-04-21,77.0,30.0,21.0,25.0,2.0,
2014-04-22,74.0,31.0,27.0,30.0,2.0,
2014-04-23,62.0,53.0,21.0,32.0,3.0,
2014-04-24,111.0,38.0,26.0,18.0,3.0,
2014-04-25,76.0,22.0,28.0,12.0,2.0,
2014-04-26,52.0,13.0,28.0,10.0,2.0,
2014-04-27,28.0,24.0,22.0,20.0,2.0,
2014-04-28,37.0,37.0,11.0,28.0,2.0,
2014-04-29,84.0,43.0,24.0,20.0,,
2014-04-30,101.0,39.0,31.0,16.0,2.0,
2014-05-01,98.0,26.0,27.0,14.0,2.0,
2014-05-02,63.0,18.0,32.0,9.0,2.0,
2014-05-03,35.0,26.0,41.0,13.0,2.0,
2014-05-04,61.0,39.0,32.0,27.0,2.0,
2014-05-05,74.0,31.0,27.0,24.0,2.0,
2014-05-06,54.0,17.0,25.0,16.0,2.0,
2014-05-07,32.0,18.0,22.0,15.0,,
2014-05-08,31.0,21.0,25.0,12.0,,
2014-05-09,34.0,19.0,24.0,13.0,2.0,
2014-05-10,35.0,18.0,29.0,6.0,2.0,
2014-05-11,27.0,18.0,25.0,15.0,2.0,
2014-05-12,30.0,16.0,32.0,16.0,3.0,
2014-05-13,38.0,27.0,30.0,20.0,2.0,
2014-05-14,52.0,24.0,29.0,14.0,2.0,
2014-05-15,41.0,36.0,35.0,18.0,,
2014-05-16,56.0,35.0,40.0,14.0,1.0,
2014-05-17,63.0,29.0,38.0,18.0,1.0,
2014-05-18,63.0,43.0,36.0,25.0,2.0,
2014-05-19,61.0,30.0,30.0,22.0,1.0,
2014-05-20,43.0,23.0,26.0,18.0,1.0,
2014-05-21,45.0,20.0,28.0,19.0,1.0,
2014-05-22,28.0,32.0,24.0,19.0,2.0,
2014-05-23,42.0,17.0,28.0,14.0,1.0,
2014-05-24,28.0,14.0,31.0,10.0,1.0,
2014-05-25,26.0,46.0,18.0,20.0,1.0,
2014-05-26,72.0,43.0,15.0,21.0,1.0,
2014-05-27,98.0,26.0,16.0,18.0,1.0,
2014-05-28,53.0,19.0,28.0,13.0,1.0,
2014-05-29,50.0,36.0,23.0,9.0,2.0,
2014-05-30,63.0,31.0,37.0,11.0,2.0,
2014-05-31,66.0,22.0,38.0,8.0,1.0,
2014-06-01,59.0,40.0,35.0,25.0,2.0,
2014-06-02,75.0,41.0,23.0,27.0,1.0,
2014-06-03,68.0,21.0,12.0,22.0,1.0,
2014-06-04,42.0,19.0,19.0,15.0,,
2014-06-05,29.0,31.0,35.0,22.0,1.0,
2014-06-06,43.0,33.0,34.0,22.0,1.0,
2014-06-07,58.0,27.0,47.0,9.0,,
2014-06-08,66.0,21.0,32.0,9.0,,
2014-06-09,48.0,26.0,21.0,22.0,,
2014-06-10,46.0,22.0,29.0,13.0,1.0,
2014-06-11,37.0,43.0,37.0,15.0,1.0,
2014-06-12,39.0,31.0,35.0,13.0,2.0,
2014-06-13,51.0,22.0,32.0,6.0,2.0,
2014-06-14,43.0,20.0,34.0,5.0,1.0,
2014-06-15,37.0,26.0,22.0,12.0,1.0,
2014-06-16,29.0,30.0,24.0,12.0,1.0,
2014-06-17,49.0,26.0,17.0,9.0,2.0,
2014-06-18,31.0,25.0,22.0,12.0,1.0,
2014-06-19,45.0,18.0,18.0,8.0,,
2014-06-20,24.0,19.0,30.0,13.0,,
2014-06-21,36.0,23.0,30.0,8.0,2.0,
2014-06-22,51.0,28.0,27.0,10.0,2.0,
2014-06-23,27.0,31.0,25.0,16.0,1.0,
2014-06-24,46.0,21.0,23.0,8.0,1.0,
2014-06-25,17.0,40.0,26.0,23.0,1.0,
2014-06-26,62.0,37.0,19.0,32.0,1.0,
2014-06-27,55.0,18.0,16.0,13.0,1.0,
2014-06-28,32.0,20.0,18.0,12.0,,
2014-06-29,47.0,22.0,26.0,15.0,,
2014-06-30,25.0,25.0,28.0,14.0,1.0,
2014-07-01,33.0,27.0,33.0,13.0,1.0,
2014-07-02,35.0,37.0,35.0,26.0,1.0,
2014-07-03,53.0,43.0,28.0,33.0,1.0,
2014-07-04,57.0,17.0,19.0,9.0,1.0,
2014-07-05,41.0,14.0,17.0,6.0,,
2014-07-06,53.0,20.0,16.0,17.0,,
2014-07-07,52.0,16.0,21.0,16.0,,
2014-07-08,53.0,12.0,24.0,15.0,1.0,
2014-07-09,42.0,34.0,22.0,11.0,1.0,
2014-07-10,76.0,23.0,17.0,19.0,2.0,
2014-07-11,59.0,21.0,14.0,13.0,2.0,
2014-07-12,57.0,16.0,13.0,9.0,2.0,
2014-07-13,40.0,37.0,22.0,12.0,2.0,
2014-07-14,50.0,32.0,12.0,17.0,1.0,
2014-07-15,43.0,35.0,25.0,18.0,1.0,
2014-07-16,57.0,38.0,43.0,22.0,1.0,
2014-07-17,75.0,36.0,43.0,23.0,,
2014-07-18,69.0,29.0,37.0,14.0,1.0,
2014-07-19,60.0,20.0,29.0,8.0,1.0,
2014-07-20,52.0,27.0,39.0,8.0,,
2014-07-21,75.0,24.0,41.0,6.0,1.0,
2014-07-22,64.0,42.0,44.0,13.0,1.0,
2014-07-23,69.0,38.0,40.0,17.0,1.0,
2014-07-24,60.0,39.0,32.0,18.0,1.0,
2014-07-25,62.0,25.0,36.0,17.0,,
2014-07-26,71.0,31.0,33.0,18.0,,
2014-07-27,79.0,33.0,28.0,17.0,2.0,
2014-07-28,78.0,29.0,23.0,13.0,2.0,
2014-07-29,63.0,20.0,24.0,9.0,,
2014-07-30,47.0,35.0,25.0,22.0,1.0,
2014-07-31,59.0,35.0,44.0,18.0,1.0,
2014-08-01,69.0,29.0,28.0,13.0,2.0,
2014-08-02,61.0,15.0,28.0,9.0,2.0,
2014-08-03,36.0,19.0,26.0,15.0,,
2014-08-04,39.0,25.0,23.0,18.0,1.0,
2014-08-05,47.0,24.0,15.0,19.0,1.0,
2014-08-06,46.0,31.0,24.0,15.0,2.0,
2014-08-07,57.0,25.0,8.0,19.0,,
2014-08-08,65.0,16.0,22.0,8.0,2.0,
2014-08-09,40.0,13.0,26.0,7.0,,
2014-08-10,36.0,24.0,20.0,10.0,,
2014-08-11,34.0,20.0,16.0,11.0,2.0,
2014-08-12,31.0,22.0,18.0,16.0,2.0,
2014-08-13,40.0,21.0,14.0,15.0,,
2014-08-14,36.0,15.0,19.0,10.0,,
2014-08-15,39.0,14.0,23.0,10.0,,
2014-08-16,34.0,10.0,19.0,7.0,,
2014-08-17,34.0,23.0,22.0,13.0,,
2014-08-18,36.0,19.0,18.0,14.0,,
2014-08-19,38.0,22.0,15.0,22.0,1.0,
2014-08-20,44.0,71.0,19.0,19.0,1.0,
2014-08-21,51.0,19.0,12.0,19.0,1.0,
2014-08-22,40.0,14.0,26.0,11.0,1.0,
2014-08-23,41.0,13.0,16.0,9.0,,
2014-08-24,42.0,28.0,11.0,25.0,1.0,
2014-08-25,55.0,12.0,,17.0,1.0,
2014-08-26,34.0,29.0,12.0,17.0,,
2014-08-27,71.0,33.0,8.0,19.0,,
2014-08-28,52.0,23.0,16.0,17.0,,
2014-08-29,41.0,17.0,15.0,10.0,1.0,
2014-08-30,37.0,18.0,21.0,8.0,,
2014-08-31,40.0,36.0,17.0,23.0,1.0,
2014-09-01,58.0,39.0,27.0,19.0,,
2014-09-02,73.0,34.0,24.0,14.0,1.0,
2014-09-03,64.0,46.0,19.0,18.0,1.0,
2014-09-04,81.0,53.0,22.0,23.0,1.0,
2014-09-05,103.0,62.0,17.0,18.0,,
2014-09-06,143.0,48.0,31.0,18.0,1.0,
2014-09-07,111.0,54.0,22.0,20.0,1.0,
2014-09-08,113.0,41.0,20.0,19.0,2.0,
2014-09-09,66.0,31.0,20.0,13.0,1.0,
2014-09-10,49.0,41.0,17.0,21.0,2.0,
2014-09-11,77.0,37.0,28.0,18.0,1.0,
2014-09-12,63.0,32.0,31.0,8.0,1.0,
2014-09-13,70.0,28.0,28.0,6.0,,
2014-09-14,72.0,36.0,21.0,20.0,1.0,
2014-09-15,68.0,50.0,24.0,28.0,2.0,
2014-09-16,85.0,47.0,31.0,29.0,1.0,
2014-09-17,79.0,44.0,11.0,29.0,1.0,
2014-09-18,71.0,33.0,15.0,28.0,1.0,
2014-09-19,60.0,41.0,26.0,17.0,1.0,
2014-09-20,96.0,23.0,27.0,4.0,1.0,
2014-09-21,58.0,32.0,23.0,12.0,3.0,
2014-09-22,66.0,48.0,7.0,26.0,10.0,
2014-09-23,104.0,53.0,,27.0,9.0,
2014-09-24,127.0,20.0,,20.0,3.0,
2014-09-25,39.0,26.0,9.0,20.0,1.0,
2014-09-26,46.0,26.0,13.0,17.0,,
2014-09-27,61.0,25.0,17.0,18.0,,
2014-09-28,62.0,37.0,5.0,32.0,2.0,
2014-09-29,68.0,36.0,15.0,22.0,1.0,
2014-09-30,76.0,36.0,12.0,27.0,2.0,
2014-10-01,74.0,35.0,8.0,26.0,1.0,
2014-10-02,62.0,52.0,8.0,33.0,2.0,
2014-10-03,79.0,29.0,22.0,18.0,1.0,
2014-10-04,64.0,8.0,22.0,7.0,1.0,
2014-10-05,17.0,21.0,10.0,15.0,,
2014-10-06,43.0,14.0,15.0,14.0,,
2014-10-07,26.0,18.0,11.0,18.0,,
2014-10-08,33.0,26.0,16.0,17.0,,
2014-10-09,37.0,27.0,11.0,20.0,1.0,
2014-10-10,48.0,28.0,2.0,22.0,1.0,
2014-10-11,59.0,21.0,11.0,15.0,1.0,
2014-10-12,53.0,22.0,15.0,19.0,,
2014-10-13,34.0,24.0,16.0,19.0,1.0,
2014-10-14,32.0,29.0,11.0,21.0,2.0,
2014-10-15,52.0,23.0,9.0,22.0,1.0,
2014-10-16,49.0,20.0,4.0,22.0,1.0,
2014-10-17,45.0,,,,,
2014-10-19,,26.0,15.0,16.0,,
2014-10-20,29.0,21.0,19.0,15.0,1.0,
2014-10-21,27.0,29.0,20.0,16.0,1.0,
2014-10-22,34.0,42.0,4.0,24.0,2.0,
2014-10-23,61.0,40.0,10.0,22.0,,
2014-10-24,53.0,25.0,8.0,18.0,1.0,
2014-10-25,54.0,22.0,12.0,18.0,1.0,
2014-10-26,48.0,44.0,7.0,25.0,2.0,
2014-10-27,73.0,38.0,10.0,16.0,2.0,
2014-10-28,74.0,36.0,9.0,20.0,1.0,
2014-10-29,78.0,46.0,6.0,26.0,2.0,
2014-10-30,82.0,45.0,4.0,30.0,,
2014-10-31,66.0,22.0,9.0,17.0,1.0,
2014-11-01,53.0,21.0,24.0,9.0,,
2014-11-02,42.0,15.0,22.0,14.0,,
2014-11-03,23.0,19.0,16.0,25.0,,
2014-11-04,39.0,32.0,5.0,21.0,2.0,
2014-11-05,58.0,35.0,11.0,20.0,1.0,
2014-11-06,66.0,17.0,15.0,17.0,1.0,
2014-11-07,39.0,14.0,14.0,13.0,,
2014-11-08,33.0,16.0,14.0,14.0,,
2014-11-09,36.0,23.0,13.0,18.0,2.0,
2014-11-10,47.0,12.0,10.0,13.0,1.0,
2014-11-11,37.0,30.0,8.0,24.0,2.0,
2014-11-12,47.0,35.0,7.0,28.0,2.0,
2014-11-13,59.0,28.0,,25.0,2.0,
2014-11-14,63.0,17.0,7.0,22.0,1.0,
2014-11-15,48.0,25.0,1.0,22.0,1.0,
2014-11-16,62.0,21.0,9.0,23.0,,
2014-11-17,36.0,36.0,,19.0,1.0,
2014-11-18,80.0,43.0,,18.0,,
2014-11-19,84.0,44.0,1.0,20.0,,
2014-11-20,92.0,36.0,2.0,21.0,1.0,
2014-11-21,77.0,39.0,3.0,22.0,2.0,
2014-11-22,76.0,31.0,6.0,19.0,1.0,
2014-11-23,67.0,30.0,19.0,29.0,1.0,
2014-11-24,45.0,39.0,3.0,27.0,2.0,
2014-11-25,73.0,33.0,2.0,19.0,1.0,
2014-11-26,73.0,23.0,1.0,17.0,1.0,
2014-11-27,60.0,30.0,1.0,17.0,1.0,
2014-11-28,69.0,29.0,2.0,14.0,,
2014-11-29,77.0,27.0,1.0,11.0,1.0,
2014-11-30,76.0,36.0,1.0,14.0,1.0,
2014-12-01,94.0,44.0,1.0,14.0,,
2014-12-02,110.0,40.0,3.0,15.0,1.0,
2014-12-03,101.0,57.0,2.0,18.0,1.0,
2014-12-04,144.0,46.0,1.0,19.0,2.0,
2014-12-05,101.0,24.0,10.0,26.0,1.0,
2014-12-06,52.0,26.0,10.0,20.0,1.0,
2014-12-07,70.0,23.0,5.0,26.0,1.0,
2014-12-08,53.0,28.0,9.0,30.0,2.0,
2014-12-09,53.0,25.0,12.0,22.0,1.0,
2014-12-10,41.0,17.0,17.0,19.0,,
2014-12-11,28.0,14.0,21.0,15.0,1.0,
2014-12-12,26.0,21.0,8.0,27.0,1.0,
2014-12-13,46.0,29.0,9.0,20.0,,
2014-12-14,72.0,23.0,14.0,16.0,,
2014-12-15,61.0,33.0,4.0,28.0,2.0,
2014-12-16,71.0,22.0,10.0,26.0,1.0,
2014-12-17,51.0,14.0,18.0,17.0,,
2014-12-18,31.0,13.0,18.0,18.0,1.0,
2014-12-19,27.0,18.0,20.0,14.0,,
2014-12-20,30.0,18.0,23.0,13.0,,
2014-12-21,39.0,14.0,22.0,11.0,,
2014-12-22,29.0,14.0,20.0,12.0,,
2014-12-23,26.0,16.0,20.0,12.0,,
2014-12-24,38.0,18.0,15.0,14.0,1.0,
2014-12-25,35.0,26.0,16.0,23.0,1.0,
2014-12-26,58.0,10.0,17.0,11.0,1.0,
2014-12-27,29.0,18.0,17.0,11.0,1.0,
2014-12-28,60.0,,,,,
2014-12-31,,36.0,17.0,16.0,1.0,
2015-01-01,88.0,23.0,17.0,16.0,,
2015-01-02,54.0,21.0,11.0,22.0,,
2015-01-03,43.0,31.0,5.0,26.0,2.0,
2015-01-04,76.0,31.0,3.0,33.0,1.0,
2015-01-05,71.0,34.0,3.0,28.0,2.0,
2015-01-06,80.0,29.0,11.0,24.0,2.0,
2015-01-07,67.0,17.0,12.0,20.0,1.0,
2015-01-08,43.0,18.0,19.0,14.0,,
2015-01-09,37.0,10.0,23.0,7.0,1.0,
2015-01-10,19.0,19.0,22.0,9.0,,
2015-01-11,32.0,18.0,21.0,12.0,,
2015-01-12,29.0,16.0,20.0,16.0,1.0,
2015-01-13,33.0,8.0,23.0,15.0,1.0,
2015-01-14,17.0,10.0,21.0,14.0,,
2015-01-15,22.0,26.0,23.0,7.0,,
2015-01-16,39.0,30.0,14.0,22.0,1.0,
2015-01-17,67.0,18.0,15.0,13.0,,
2015-01-18,47.0,24.0,6.0,28.0,2.0,
2015-01-19,66.0,44.0,4.0,33.0,1.0,
2015-01-20,98.0,38.0,6.0,24.0,1.0,
2015-01-21,87.0,47.0,2.0,20.0,1.0,
2015-01-22,115.0,52.0,3.0,27.0,1.0,
2015-01-23,129.0,33.0,16.0,20.0,1.0,
2015-01-24,78.0,39.0,9.0,26.0,1.0,
2015-01-25,77.0,25.0,15.0,23.0,1.0,
2015-01-26,53.0,25.0,13.0,29.0,1.0,
2015-01-27,47.0,18.0,18.0,20.0,1.0,
2015-01-28,46.0,11.0,19.0,17.0,1.0,
2015-01-29,23.0,15.0,18.0,25.0,1.0,
2015-01-30,42.0,23.0,11.0,22.0,,
2015-01-31,62.0,12.0,17.0,13.0,1.0,
2015-02-01,36.0,19.0,18.0,22.0,1.0,
2015-02-02,35.0,39.0,5.0,34.0,2.0,
2015-02-03,82.0,23.0,16.0,32.0,2.0,
2015-02-04,52.0,26.0,9.0,24.0,1.0,
2015-02-05,66.0,38.0,14.0,12.0,1.0,
2015-02-06,76.0,25.0,17.0,16.0,1.0,
2015-02-07,71.0,26.0,28.0,9.0,1.0,
2015-02-08,47.0,37.0,6.0,24.0,2.0,
2015-02-09,77.0,21.0,15.0,22.0,1.0,
2015-02-10,58.0,32.0,10.0,23.0,2.0,
2015-02-11,76.0,61.0,5.0,40.0,2.0,
2015-02-12,128.0,54.0,17.0,28.0,2.0,
2015-02-13,111.0,13.0,22.0,13.0,1.0,
2015-02-14,36.0,28.0,14.0,16.0,,
2015-02-15,82.0,61.0,9.0,50.0,1.0,
2015-02-16,151.0,33.0,17.0,20.0,1.0,
2015-02-17,82.0,32.0,4.0,35.0,2.0,
2015-02-18,89.0,41.0,13.0,21.0,1.0,
2015-02-19,104.0,17.0,21.0,20.0,1.0,
2015-02-20,59.0,12.0,21.0,20.0,,
2015-02-21,44.0,25.0,24.0,18.0,,
2015-02-22,77.0,9.0,21.0,18.0,,
2015-02-23,33.0,11.0,22.0,24.0,,
2015-02-24,44.0,16.0,9.0,30.0,2.0,
2015-02-25,60.0,23.0,18.0,25.0,2.0,
2015-02-26,71.0,20.0,26.0,18.0,1.0,
2015-02-27,54.0,23.0,25.0,21.0,1.0,
2015-02-28,59.0,15.0,27.0,9.0,,
2015-03-01,46.0,15.0,24.0,18.0,,
2015-03-02,43.0,17.0,17.0,21.0,,
2015-03-03,43.0,18.0,19.0,21.0,,
2015-03-04,48.0,31.0,13.0,31.0,2.0,
2015-03-05,70.0,43.0,11.0,31.0,1.0,
2015-03-06,83.0,33.0,21.0,22.0,,
2015-03-07,70.0,26.0,25.0,19.0,,
2015-03-08,71.0,33.0,16.0,22.0,1.0,
2015-03-09,75.0,28.0,21.0,16.0,,
2015-03-10,72.0,36.0,15.0,27.0,1.0,
2015-03-11,72.0,42.0,19.0,27.0,2.0,
2015-03-12,74.0,50.0,16.0,27.0,2.0,
2015-03-13,87.0,32.0,21.0,9.0,1.0,
2015-03-14,91.0,31.0,10.0,8.0,,
2015-03-15,99.0,41.0,8.0,24.0,1.0,
2015-03-16,113.0,67.0,14.0,35.0,2.0,
2015-03-17,152.0,62.0,16.0,19.0,1.0,
2015-03-18,165.0,52.0,20.0,17.0,1.0,
2015-03-19,141.0,74.0,11.0,21.0,,
2015-03-20,177.0,32.0,26.0,8.0,,
2015-03-21,91.0,14.0,22.0,8.0,,
2015-03-22,61.0,37.0,7.0,27.0,1.0,
2015-03-23,107.0,50.0,20.0,26.0,2.0,
2015-03-24,120.0,27.0,17.0,17.0,1.0,
2015-03-25,71.0,25.0,15.0,26.0,,
2015-03-26,59.0,24.0,19.0,22.0,,
2015-03-27,48.0,23.0,21.0,21.0,2.0,
2015-03-28,59.0,11.0,28.0,5.0,1.0,
2015-03-29,30.0,16.0,26.0,13.0,,
2015-03-30,38.0,13.0,29.0,9.0,,
2015-03-31,28.0,18.0,28.0,10.0,,
2015-04-01,31.0,12.0,26.0,9.0,,
2015-04-02,28.0,29.0,14.0,28.0,2.0,
2015-04-03,59.0,20.0,26.0,12.0,1.0,
2015-04-04,53.0,16.0,33.0,9.0,,
2015-04-05,46.0,31.0,17.0,23.0,2.0,
2015-04-06,74.0,41.0,26.0,27.0,2.0,
2015-04-07,90.0,46.0,24.0,26.0,2.0,
2015-04-08,105.0,61.0,27.0,29.0,2.0,
2015-04-09,129.0,70.0,29.0,35.0,2.0,
2015-04-10,128.0,23.0,30.0,14.0,2.0,
2015-04-11,53.0,18.0,31.0,14.0,1.0,
2015-04-12,47.0,19.0,27.0,13.0,,
2015-04-13,46.0,41.0,29.0,25.0,2.0,
2015-04-14,70.0,35.0,30.0,30.0,,
2015-04-15,65.0,39.0,27.0,14.0,2.0,
2015-04-16,73.0,36.0,29.0,9.0,1.0,
2015-04-17,37.0,20.0,36.0,7.0,1.0,
2015-04-18,41.0,18.0,36.0,4.0,1.0,
2015-04-19,51.0,49.0,15.0,18.0,1.0,
2015-04-20,72.0,35.0,23.0,19.0,1.0,
2015-04-21,63.0,39.0,28.0,12.0,1.0,
2015-04-22,61.0,42.0,27.0,18.0,2.0,
2015-04-23,91.0,62.0,34.0,33.0,1.0,
2015-04-24,111.0,20.0,27.0,13.0,1.0,
2015-04-25,62.0,15.0,22.0,11.0,,
2015-04-26,54.0,15.0,23.0,9.0,,
2015-04-27,43.0,19.0,20.0,17.0,,
2015-04-28,40.0,31.0,22.0,24.0,2.0,
2015-04-29,44.0,16.0,22.0,19.0,1.0,
2015-04-30,37.0,17.0,33.0,14.0,,
2015-05-01,43.0,18.0,30.0,10.0,2.0,
2015-05-02,51.0,14.0,16.0,10.0,1.0,
2015-05-03,45.0,15.0,20.0,20.0,,
2015-05-04,37.0,18.0,27.0,14.0,,
2015-05-05,43.0,21.0,27.0,13.0,,
2015-05-06,33.0,17.0,25.0,15.0,,
2015-05-07,37.0,25.0,28.0,27.0,2.0,
2015-05-08,49.0,14.0,31.0,8.0,1.0,
2015-05-09,35.0,19.0,30.0,10.0,,
2015-05-10,49.0,27.0,25.0,26.0,2.0,
2015-05-11,54.0,24.0,26.0,26.0,2.0,
2015-05-12,52.0,24.0,30.0,18.0,2.0,
2015-05-13,54.0,17.0,31.0,8.0,,
2015-05-14,45.0,18.0,33.0,8.0,1.0,
2015-05-15,54.0,18.0,23.0,13.0,1.0,
2015-05-16,51.0,21.0,34.0,16.0,2.0,
2015-05-17,58.0,25.0,24.0,16.0,1.0,
2015-05-18,44.0,13.0,24.0,8.0,,
2015-05-19,23.0,10.0,27.0,11.0,,
2015-05-20,24.0,20.0,25.0,23.0,2.0,
2015-05-21,49.0,26.0,9.0,18.0,,
2015-05-22,59.0,30.0,,9.0,,
2015-05-23,64.0,23.0,,6.0,,
2015-05-24,51.0,19.0,,4.0,,
2015-05-25,54.0,14.0,27.0,9.0,,
2015-05-26,33.0,25.0,28.0,25.0,2.0,
2015-05-27,47.0,23.0,26.0,18.0,2.0,
2015-05-28,48.0,23.0,26.0,18.0,,
2015-05-29,41.0,13.0,24.0,13.0,1.0,
2015-05-30,35.0,13.0,22.0,13.0,1.0,
2015-05-31,38.0,20.0,14.0,15.0,1.0,
2015-06-01,41.0,22.0,17.0,16.0,,
2015-06-02,46.0,19.0,23.0,14.0,,
