date,pm25,pm10,o3,no2
2021-04-30,51.1,23.233333333333334,32.166666666666664,22.866666666666667
2021-05-31,41.806451612903224,18.258064516129032,31.258064516129032,21.612903225806452
2021-06-30,48.3,18.7,27.633333333333333,19.233333333333334
2021-07-31,46.483870967741936,18.29032258064516,26.806451612903224,17.451612903225808
2021-08-31,35.16129032258065,14.161290322580646,24.193548387096776,17.451612903225808
2021-09-30,48.0,21.166666666666668,27.333333333333332,21.6
2021-10-31,49.70967741935484,21.806451612903224,21.64516129032258,24.06451612903226
2021-11-30,55.3,21.033333333333335,16.566666666666666,25.633333333333333
2021-12-31,53.90644432977452,19.516129032258064,19.096774193548388,24.161290322580644
2022-01-31,57.516129032258064,24.419354838709676,17.322580645161292,21.0
2022-02-28,40.964285714285715,19.178571428571427,26.857142857142858,21.142857142857142
2022-03-31,71.31817849802869,30.654536432345253,28.516129032258064,23.967741935483872
2022-04-30,50.5,22.066666666666666,30.466666666666665,18.7
2022-05-31,47.74193548387097,22.548387096774192,27.806451612903224,19.93548387096774
2022-06-30,49.666666666666664,21.366666666666667,31.0,19.833333333333332
2022-07-31,40.193548387096776,17.322580645161292,31.419354838709676,14.483870967741936
2022-08-31,40.16129032258065,18.806451612903224,30.64516129032258,15.96774193548387
2022-09-30,47.7,19.2,21.233333333333334,15.266666666666667
2022-10-31,48.25806451612903,20.193548387096776,20.483870967741936,18.35483870967742
2022-11-30,49.3,22.0,20.866666666666667,21.133333333333333
2022-12-31,58.0,22.225806451612904,16.06451612903226,18.774193548387096
2023-01-31,49.774193548387096,25.322580645161292,20.548387096774192,22.677419354838708
2023-02-28,59.714285714285715,33.642857142857146,19.607142857142858,22.857142857142858
2023-03-31,42.03225806451613,16.29032258064516,24.64516129032258,15.129032258064516
2023-04-30,52.63333333333333,22.266666666666666,33.333333333333336,19.166666666666668
2023-05-31,49.225806451612904,21.419354838709676,30.451612903225808,18.774193548387096
2023-06-30,46.3,23.766666666666666,35.01486045023096,19.533333333333335
2023-07-31,34.645161290322584,17.580645161290324,26.161290322580644,13.35483870967742
2023-08-31,36.516129032258064,16.516129032258064,25.258064516129032,15.32258064516129
2023-09-30,54.107142857142854,24.07449646135424,33.39196869028756,21.54399431526221
