date,pm25,pm10,o3,no2
2020-06-30,43.666666666666664,22.2,33.36666666666667,15.566666666666666
2020-07-31,36.45161290322581,19.806451612903224,26.193548387096776,12.806451612903226
2020-08-31,55.645161290322584,25.322580645161292,30.708613382203325,18.387096774193548
2020-09-30,48.8,25.333333333333332,26.0,19.8
2020-10-31,40.70967741935484,19.322580645161292,21.129032258064516,16.548387096774192
2020-11-30,57.86666666666667,26.766666666666666,16.733333333333334,19.966666666666665
2020-12-31,52.354838709677416,21.129321101005427,15.142077034608844,19.193548387096776
2021-01-31,46.56299904635648,22.06451612903226,19.483870967741936,17.161290322580644
2021-02-28,57.964285714285715,27.214285714285715,23.25,19.142857142857142
2021-03-31,59.41935483870968,29.806451612903224,29.870967741935484,19.387096774193548
2021-04-30,51.96666666666667,25.866666666666667,34.6,16.966666666666665
2021-05-31,44.58064516129032,20.225806451612904,33.25806451612903,15.451612903225806
2021-06-30,54.13333333333333,25.533333333333335,36.766666666666666,16.166666666666668
2021-07-31,53.70967741935484,23.870967741935484,29.29032258064516,13.935483870967742
2021-08-31,42.41935483870968,20.64516129032258,27.612903225806452,14.32258064516129
2021-09-30,48.89263911626427,24.133333333333333,30.2,20.0
2021-10-31,48.34951218052597,22.06451612903226,21.387096774193548,18.322580645161292
2021-11-30,52.234128417951425,23.9,17.9,20.9
2021-12-31,50.87866891079452,22.161290322580644,17.322580645161292,19.06451612903226
2022-01-31,57.774193548387096,27.741935483870968,22.161290322580644,19.35483870967742
2022-02-28,46.57142857142857,24.571428571428573,27.821428571428573,16.392857142857142
2022-03-31,74.09677419354838,34.43703855672362,30.806451612903224,21.903225806451612
2022-04-30,46.63333333333333,21.733333333333334,33.9,17.2
2022-05-31,48.774193548387096,24.548387096774192,32.45161290322581,16.806451612903224
2022-06-30,43.833333333333336,21.9,33.43745105834069,15.533333333333333
2022-07-31,37.193548387096776,21.838709677419356,29.526392447199758,14.129032258064516
2022-08-31,44.483870967741936,23.677419354838708,35.903225806451616,15.806451612903226
2022-09-30,38.233333333333334,19.3,27.966666666666665,19.433333333333334
2022-10-31,43.903225806451616,21.870967741935484,18.903225806451612,18.677419354838708
2022-11-30,49.166666666666664,20.533333333333335,14.933333333333334,17.766666666666666
2022-12-31,61.32258064516129,24.64516129032258,16.387096774193548,19.35483870967742
2023-01-31,44.32258064516129,20.161290322580644,23.93548387096774,15.548387096774194
2023-02-28,60.392857142857146,29.178571428571427,20.928571428571427,19.392857142857142
2023-03-31,43.32258064516129,19.096774193548388,28.35483870967742,16.096774193548388
2023-04-30,46.96666666666667,19.666666666666668,32.8,14.566666666666666
2023-05-31,48.935483870967744,23.387096774193548,33.645161290322584,14.193548387096774
2023-06-30,42.266666666666666,26.033333333333335,40.75628753122725,14.233333333333333
2023-07-31,34.516129032258064,17.903225806451612,29.59618755050215,10.387096774193548
2023-08-31,36.25806451612903,16.225806451612904,29.225806451612904,12.451612903225806
2023-09-30,52.67857142857143,26.940680591836678,33.21640163006196,19.41608634008969
