,UTC-DateTime,NL.ISO,NL.Amsterdam.CO.concentration,NL.Amsterdam.CO.aqi,NL.Amsterdam.NO2.concentration,NL.Amsterdam.NO2.aqi,NL.Amsterdam.O3.concentration,NL.Amsterdam.O3.aqi,NL.Amsterdam.SO2.concentration,NL.Amsterdam.SO2.aqi,NL.Amsterdam.PM2.5.concentration,NL.Amsterdam.PM2.5.aqi,NL.Amsterdam.PM10.concentration,NL.Amsterdam.PM10.aqi,NL.Amsterdam.overall_aqi,NL.Rotterdam.CO.concentration,NL.Rotterdam.CO.aqi,NL.Rotterdam.NO2.concentration,NL.Rotterdam.NO2.aqi,NL.Rotterdam.O3.concentration,NL.Rotterdam.O3.aqi,NL.Rotterdam.SO2.concentration,NL.Rotterdam.SO2.aqi,NL.Rotterdam.PM2.5.concentration,NL.Rotterdam.PM2.5.aqi,NL.Rotterdam.PM10.concentration,NL.Rotterdam.PM10.aqi,NL.Rotterdam.overall_aqi,NL.Utrecht.CO.concentration,NL.Utrecht.CO.aqi,NL.Utrecht.NO2.concentration,NL.Utrecht.NO2.aqi,NL.Utrecht.O3.concentration,NL.Utrecht.O3.aqi,NL.Utrecht.SO2.concentration,NL.Utrecht.SO2.aqi,NL.Utrecht.PM2.5.concentration,NL.Utrecht.PM2.5.aqi,NL.Utrecht.PM10.concentration,NL.Utrecht.PM10.aqi,NL.Utrecht.overall_aqi,UK.ISO,UK.London.CO.concentration,UK.London.CO.aqi,UK.London.NO2.concentration,UK.London.NO2.aqi,UK.London.O3.concentration,UK.London.O3.aqi,UK.London.SO2.concentration,UK.London.SO2.aqi,UK.London.PM2.5.concentration,UK.London.PM2.5.aqi,UK.London.PM10.concentration,UK.London.PM10.aqi,UK.London.overall_aqi,UK.Manchester.CO.concentration,UK.Manchester.CO.aqi,UK.Manchester.NO2.concentration,UK.Manchester.NO2.aqi,UK.Manchester.O3.concentration,UK.Manchester.O3.aqi,UK.Manchester.SO2.concentration,UK.Manchester.SO2.aqi,UK.Manchester.PM2.5.concentration,UK.Manchester.PM2.5.aqi,UK.Manchester.PM10.concentration,UK.Manchester.PM10.aqi,UK.Manchester.overall_aqi,UK.Birmingham.CO.concentration,UK.Birmingham.CO.aqi,UK.Birmingham.NO2.concentration,UK.Birmingham.NO2.aqi,UK.Birmingham.O3.concentration,UK.Birmingham.O3.aqi,UK.Birmingham.SO2.concentration,UK.Birmingham.SO2.aqi,UK.Birmingham.PM2.5.concentration,UK.Birmingham.PM2.5.aqi,UK.Birmingham.PM10.concentration,UK.Birmingham.PM10.aqi,UK.Birmingham.overall_aqi,FR.ISO,FR.Paris.CO.concentration,FR.Paris.CO.aqi,FR.Paris.NO2.concentration,FR.Paris.NO2.aqi,FR.Paris.O3.concentration,FR.Paris.O3.aqi,FR.Paris.SO2.concentration,FR.Paris.SO2.aqi,FR.Paris.PM2.5.concentration,FR.Paris.PM2.5.aqi,FR.Paris.PM10.concentration,FR.Paris.PM10.aqi,FR.Paris.overall_aqi,FR.Lyon.CO.concentration,FR.Lyon.CO.aqi,FR.Lyon.NO2.concentration,FR.Lyon.NO2.aqi,FR.Lyon.O3.concentration,FR.Lyon.O3.aqi,FR.Lyon.SO2.concentration,FR.Lyon.SO2.aqi,FR.Lyon.PM2.5.concentration,FR.Lyon.PM2.5.aqi,FR.Lyon.PM10.concentration,FR.Lyon.PM10.aqi,FR.Lyon.overall_aqi,FR.Marseille.CO.concentration,FR.Marseille.CO.aqi,FR.Marseille.NO2.concentration,FR.Marseille.NO2.aqi,FR.Marseille.O3.concentration,FR.Marseille.O3.aqi,FR.Marseille.SO2.concentration,FR.Marseille.SO2.aqi,FR.Marseille.PM2.5.concentration,FR.Marseille.PM2.5.aqi,FR.Marseille.PM10.concentration,FR.Marseille.PM10.aqi,FR.Marseille.overall_aqi,BE.ISO,BE.Brussel.CO.concentration,BE.Brussel.CO.aqi,BE.Brussel.NO2.concentration,BE.Brussel.NO2.aqi,BE.Brussel.O3.concentration,BE.Brussel.O3.aqi,BE.Brussel.SO2.concentration,BE.Brussel.SO2.aqi,BE.Brussel.PM2.5.concentration,BE.Brussel.PM2.5.aqi,BE.Brussel.PM10.concentration,BE.Brussel.PM10.aqi,BE.Brussel.overall_aqi,BE.Antwerp.CO.concentration,BE.Antwerp.CO.aqi,BE.Antwerp.NO2.concentration,BE.Antwerp.NO2.aqi,BE.Antwerp.O3.concentration,BE.Antwerp.O3.aqi,BE.Antwerp.SO2.concentration,BE.Antwerp.SO2.aqi,BE.Antwerp.PM2.5.concentration,BE.Antwerp.PM2.5.aqi,BE.Antwerp.PM10.concentration,BE.Antwerp.PM10.aqi,BE.Antwerp.overall_aqi,BE.Ghent.CO.concentration,BE.Ghent.CO.aqi,BE.Ghent.NO2.concentration,BE.Ghent.NO2.aqi,BE.Ghent.O3.concentration,BE.Ghent.O3.aqi,BE.Ghent.SO2.concentration,BE.Ghent.SO2.aqi,BE.Ghent.PM2.5.concentration,BE.Ghent.PM2.5.aqi,BE.Ghent.PM10.concentration,BE.Ghent.PM10.aqi,BE.Ghent.overall_aqi,FI.ISO,FI.Helsinki.CO.concentration,FI.Helsinki.CO.aqi,FI.Helsinki.NO2.concentration,FI.Helsinki.NO2.aqi,FI.Helsinki.O3.concentration,FI.Helsinki.O3.aqi,FI.Helsinki.SO2.concentration,FI.Helsinki.SO2.aqi,FI.Helsinki.PM2.5.concentration,FI.Helsinki.PM2.5.aqi,FI.Helsinki.PM10.concentration,FI.Helsinki.PM10.aqi,FI.Helsinki.overall_aqi,FI.Tempere.CO.concentration,FI.Tempere.CO.aqi,FI.Tempere.NO2.concentration,FI.Tempere.NO2.aqi,FI.Tempere.O3.concentration,FI.Tempere.O3.aqi,FI.Tempere.SO2.concentration,FI.Tempere.SO2.aqi,FI.Tempere.PM2.5.concentration,FI.Tempere.PM2.5.aqi,FI.Tempere.PM10.concentration,FI.Tempere.PM10.aqi,FI.Tempere.overall_aqi,FI.Oulu.CO.concentration,FI.Oulu.CO.aqi,FI.Oulu.NO2.concentration,FI.Oulu.NO2.aqi,FI.Oulu.O3.concentration,FI.Oulu.O3.aqi,FI.Oulu.SO2.concentration,FI.Oulu.SO2.aqi,FI.Oulu.PM2.5.concentration,FI.Oulu.PM2.5.aqi,FI.Oulu.PM10.concentration,FI.Oulu.PM10.aqi,FI.Oulu.overall_aqi
0,2023-10-19 11:29,NL,263.69,2,22.28,27,23.96,20,2.86,4,3.49,11,6.08,5,27,257.02,2,21.08,26,32.54,27,3.93,5,2.9,9,4.04,3,27,260.35,2,17.14,21,31.83,26,2.09,3,2.83,9,4.45,4,26,UK,230.31,2,12.68,15,50.78,43,7.63,11,2.04,6,2.33,2,43,223.64,2,13.88,17,40.05,33,4.89,7,2.09,6,2.47,2,33,216.96,2,11.14,13,45.06,38,4.35,6,2.01,6,2.33,2,38,FR,273.71,3,10.2,12,43.99,37,2.3,3,2.76,8,3.84,3,37,240.33,2,4.54,5,62.23,60,1.06,1,1.42,4,1.6,1,60,250.34,2,3.98,4,75.82,102,1.28,1,4.19,13,7.93,7,102,BE,250.34,2,10.28,12,52.93,44,1.57,2,2.73,8,3.56,3,44,243.66,2,13.54,16,50.07,42,4.47,6,3.04,9,3.99,3,42,243.66,2,6.77,8,54.36,46,1.62,2,3.35,10,3.98,3,46,FI,273.71,3,7.37,9,48.64,41,3.16,4,1.53,4,2.47,2,41,240.33,2,4.11,5,54.36,46,0.63,0,1.72,5,1.93,1,46,253.68,2,0.4,0,65.8,71,0.11,0,0.5,1,0.68,0,71
0,2023-10-19 12:29,NL,263.69,2,21.25,26,27.54,23,2.5,3,3.06,9,4.96,4,26,260.35,2,23.65,29,33.26,28,3.93,5,2.69,8,3.48,3,29,257.02,2,16.28,20,36.12,30,1.59,2,2.42,7,3.55,3,30,UK,230.31,2,13.2,16,46.49,39,7.75,11,2.19,7,2.53,2,39,220.3,2,14.22,17,37.91,32,4.83,7,1.61,5,1.88,1,32,223.64,2,13.37,16,37.91,32,5.13,7,2.44,7,2.61,2,32,FR,253.68,2,8.05,10,50.07,42,1.79,2,2.17,7,3.02,2,42,236.99,2,4.71,5,62.94,62,1.16,1,1.34,4,1.65,1,62,247,2,3.86,4,74.39,98,1.33,1,5.69,18,13.07,12,98,BE,260.35,2,13.02,16,41.13,34,2.21,3,2.27,7,2.72,2,34,267.03,3,22.96,28,41.84,35,7.03,10,2.93,9,3.59,3,35,240.33,2,8.48,10,51.5,43,1.88,2,2.16,7,2.51,2,43,FI,273.71,3,7.63,9,46.49,39,3.01,4,1.44,4,2.37,2,39,226.97,2,2.29,2,53.64,45,0.32,0,0.81,2,0.97,0,45,253.68,2,0.47,0,65.8,71,0.1,0,0.5,1,0.68,0,71
0,2023-10-19 13:30,NL,263.69,2,23.65,29,28.61,24,1.62,2,2.3,7,3.34,3,29,250.34,2,22.62,28,39.34,33,2.44,3,2.36,7,2.98,2,33,243.66,2,17.14,21,38.27,32,1.18,1,2,6,2.8,2,32,UK,243.66,2,17.82,22,33.26,28,9.89,14,3.14,10,3.51,3,28,220.3,2,16.97,21,31.83,26,5.07,7,1.76,5,1.96,1,26,223.64,2,13.37,16,37.91,32,5.13,7,2.44,7,2.61,2,32,FR,253.68,2,8.65,10,48.64,41,1.67,2,2.24,7,3.03,2,41,240.33,2,5.48,6,62.94,62,1.43,2,1.66,5,2.18,2,62,243.66,2,4.24,5,72.24,91,1.45,2,6.15,19,15.1,13,91,BE,260.35,2,13.02,16,36.48,30,2.15,3,2.04,6,2.38,2,30,260.35,2,21.94,27,37.91,32,6.38,9,2.75,8,3.25,3,32,243.66,2,8.23,10,47.92,40,1.71,2,1.79,5,2.07,1,40,FI,277.04,3,8.31,10,44.7,37,3.25,4,1.59,5,2.62,2,37,223.64,2,2.44,3,52.93,44,0.38,0,0.63,2,0.81,0,44,257.02,2,0.57,0,64.37,66,0.11,0,0.5,1,0.68,0,66
0,2023-10-19 14:30,NL,260.35,2,28.45,35,22.89,19,1.48,2,2.22,7,3.08,2,35,240.33,2,21.76,27,40.41,34,2,2,1.9,6,2.44,2,34,240.33,2,18.34,22,37.91,32,1.06,1,2.03,6,2.8,2,32,UK,250.34,2,20.56,25,28.61,24,10.25,15,3.14,10,3.48,3,25,223.64,2,18.17,22,27.9,23,4.89,7,2.14,6,2.33,2,23,226.97,2,16.28,20,32.19,27,4.95,7,2.36,7,2.52,2,27,FR,253.68,2,9.77,12,46.49,39,1.59,2,2.27,7,3.02,2,39,243.66,2,6.6,8,62.94,62,1.73,2,2.44,7,3.22,2,62,240.33,2,4.71,5,72.24,91,1.52,2,5.62,18,14.13,13,91,BE,257.02,2,13.88,17,33.26,28,2.06,3,1.79,5,2.1,1,28,260.35,2,21.94,27,31.83,26,5.72,8,2.6,8,2.97,2,27,240.33,2,8.4,10,44.35,37,1.58,2,1.48,4,1.72,1,37,FI,290.39,3,10.2,12,46.49,39,3.55,5,2.15,6,3.42,3,39,220.3,2,3.3,4,53.64,45,0.64,0,0.71,2,0.95,0,45,257.02,2,0.63,0,64.37,66,0.13,0,0.5,1,0.68,0,66
0,2023-10-19 15:30,NL,260.35,2,28.45,35,22.89,19,1.48,2,2.22,7,3.08,2,35,240.33,2,23.31,29,37.55,31,1.89,2,1.83,5,2.35,2,31,240.33,2,19.71,24,36.48,30,0.98,1,1.99,6,2.84,2,30,UK,253.68,2,25.71,32,24.32,20,11.09,16,3,9,3.32,3,32,226.97,2,19.88,24,25.39,21,4.41,6,1.86,6,2.02,1,24,230.31,2,19.54,24,27.18,23,5.19,7,2.55,8,2.71,2,24,FR,293.73,3,17.48,21,39.7,33,2.27,3,3.86,12,5.26,4,33,243.66,2,7.2,9,62.94,62,1.77,2,2.79,9,3.61,3,62,240.33,2,5.27,6,73.67,95,1.57,2,4.87,15,11.32,10,95,BE,260.35,2,17.14,21,28.97,24,2.15,3,1.81,5,2.16,2,24,263.69,2,25.36,31,25.39,21,6.14,9,2.53,8,2.91,2,31,243.66,2,9.85,12,41.84,35,1.51,2,1.32,4,1.59,1,35,FI,293.73,3,10.2,12,50.78,43,3.43,5,2.37,7,3.71,3,43,220.3,2,4.16,5,56.51,47,0.97,1,1.29,4,1.72,1,47,257.02,2,0.58,0,65.8,71,0.14,0,0.5,1,0.68,0,71
0,2023-10-19 16:31,NL,253.68,2,29.82,37,21.28,18,1.22,1,2.12,6,2.88,2,37,247,2,26.39,32,31.83,26,2.09,3,1.97,6,2.53,2,32,243.66,2,21.25,26,33.98,28,1.06,1,1.87,6,2.63,2,28,UK,263.69,2,33.59,41,16.45,13,12.64,18,3.24,10,3.6,3,41,230.31,2,22.28,27,23.96,20,4.59,6,2.02,6,2.18,2,27,236.99,2,23.99,29,20.56,17,5.78,8,2.82,9,3,2,29,FR,403.88,4,32.9,41,24.68,20,3.82,5,8.36,27,11.33,10,41,247,2,6.68,8,63.66,64,1.49,2,2.85,9,3.56,3,64,236.99,2,5.57,6,75.1,100,1.54,2,4.61,14,10.48,9,100,BE,270.37,3,22.62,28,23.25,19,2.59,3,2.16,7,2.62,2,28,270.37,3,31.19,38,16.63,14,7.15,10,2.73,8,3.16,2,38,243.66,2,9.85,12,41.84,35,1.51,2,1.32,4,1.59,1,35,FI,303.75,3,9.85,12,55.08,46,3.43,5,2.68,8,4.12,3,46,220.3,2,4.16,5,58.65,49,1.09,1,2.07,6,2.83,2,49,257.02,2,0.55,0,65.8,71,0.14,0,0.5,1,0.7,0,71
0,2023-10-19 17:31,NL,253.68,2,27.76,34,23.6,20,1.4,2,2.03,6,2.63,2,34,253.68,2,28.79,35,27.18,23,2.33,3,1.94,6,2.48,2,35,250.34,2,21.42,26,33.62,28,2.38,3,1.99,6,2.49,2,28,UK,267.03,3,37.01,46,12.88,10,13.47,19,3.54,11,3.99,3,46,233.65,2,22.96,28,23.25,19,5.01,7,2.39,7,2.55,2,28,243.66,2,26.39,32,16.09,13,6.2,9,3.07,9,3.27,3,32,FR,554.09,6,48.67,60,10.64,9,5.54,8,15.56,50,20.34,18,60,247,2,5.44,6,67.23,75,1.13,1,2.28,7,2.8,2,75,226.97,2,5.23,6,76.53,103,1.43,2,4.67,15,11.6,10,103,BE,283.72,3,25.71,32,20.74,17,2.92,4,2.5,8,3.07,2,32,277.04,3,33.24,41,11.62,9,7.45,10,2.92,9,3.43,3,41,250.34,2,13.54,16,35.05,29,1.45,2,1.41,4,1.77,1,29,FI,307.08,3,9.43,11,57.22,48,3.4,5,2.86,9,4.37,4,48,220.3,2,3.64,4,60.08,53,0.95,1,2.75,8,3.63,3,53,257.02,2,0.49,0,65.8,71,0.14,0,0.5,1,0.71,0,71
0,2023-10-19 18:31,NL,260.35,2,27.08,33,23.25,19,3.73,5,2.73,8,3.23,2,33,257.02,2,29.47,36,22.53,19,2.38,3,1.88,6,2.4,2,36,273.71,3,26.73,33,25.03,21,6.08,8,3.58,11,4.08,3,33,UK,280.38,3,41.47,51,7.15,6,14.66,21,4.47,14,5.09,4,51,233.65,2,20.39,25,22.89,19,4.47,6,2.01,6,2.17,2,25,250.34,2,26.05,32,14.13,11,6.32,9,3.3,10,3.53,3,32,FR,801.09,9,61.01,76,0.98,0,7.63,11,27.89,74,33.53,31,76,236.99,2,4.2,5,70.81,86,0.93,1,1.84,5,2.38,2,86,220.3,2,4.5,5,80.11,112,1.28,1,4.38,14,11.29,10,112,BE,287.06,3,26.39,32,20.39,17,3.04,4,2.7,8,3.31,3,32,277.04,3,32.56,40,9.66,8,7.39,10,3.08,10,3.64,3,40,250.34,2,14.05,17,32.54,27,1.52,2,1.56,5,1.95,1,27,FI,307.08,3,9,11,57.94,49,3.31,4,2.8,9,4.27,3,49,220.3,2,2.83,3,62.94,62,0.58,0,2.18,7,2.68,2,62,260.35,2,0.49,0,66.52,73,0.14,0,0.5,1,0.71,0,73
0,2023-10-19 19:32,NL,290.39,3,33.93,42,13.59,11,6.02,8,4.52,14,5.07,4,42,260.35,2,30.5,38,15.74,13,2.62,3,2.03,6,2.56,2,38,300.41,3,33.24,41,14.31,12,5.96,8,4.54,14,5.17,4,41,UK,297.07,3,44.55,55,1.45,1,15.5,22,5.8,18,6.64,6,55,233.65,2,19.54,24,20.92,17,4.47,6,2.1,6,2.29,2,24,250.34,2,24.33,30,14.13,11,6.14,9,3.43,11,3.73,3,30,FR,961.3,10,61.69,77,0.02,0,8.46,12,36.2,91,41.39,38,91,233.65,2,3.73,4,70.81,86,0.83,1,1.58,5,2.05,1,86,216.96,2,3.81,4,84.4,123,1.15,1,3.94,12,9.66,8,123,BE,283.72,3,23.99,29,22.35,18,2.86,4,2.59,8,3.22,2,29,277.04,3,31.19,38,9.39,7,7.33,10,3.21,10,3.81,3,38,253.68,2,14.05,17,30.04,25,1.57,2,1.79,5,2.23,2,25,FI,307.08,3,8.82,11,57.22,48,3.25,4,2.74,8,4.21,3,48,216.96,2,2.16,2,68.67,80,0.4,0,1.55,5,1.95,1,80,260.35,2,0.55,0,65.8,71,0.14,0,0.5,1,0.71,0,71
0,2023-10-19 20:32,NL,310.42,3,37.01,46,7.42,6,5.19,7,5.05,16,5.64,5,46,260.35,2,29.82,37,10.28,8,2.74,4,2.24,7,2.78,2,37,307.08,3,32.56,40,9.57,8,4.29,6,4.45,14,5.13,4,40,UK,310.42,3,42.5,53,0.27,0,15.74,23,6.76,21,7.78,7,53,236.99,2,19.36,24,18.06,15,4.65,6,2.1,6,2.31,2,24,247,2,22.62,28,14.66,12,5.84,8,3.47,11,3.86,3,28,FR,934.6,10,61.01,76,0.01,0,7.87,11,34.64,88,38.77,35,88,223.64,2,3.17,3,70.1,84,0.71,1,1.33,4,1.64,1,84,211.95,2,3.13,3,87.98,132,1.07,1,3.58,11,7.57,7,132,BE,277.04,3,20.91,26,24.68,20,2.56,3,2.39,7,3.01,2,26,280.38,3,30.85,38,9.21,7,7.51,11,3.38,10,4,3,38,253.68,2,13.2,16,28.25,23,1.51,2,1.92,6,2.41,2,23,FI,300.41,3,8.48,10,56.51,47,3.07,4,2.38,7,3.77,3,47,216.96,2,1.93,2,71.53,89,0.38,0,1.21,3,1.52,1,89,257.02,2,0.54,0,65.09,69,0.12,0,0.5,1,0.7,0,69
0,2023-10-19 21:32,NL,307.08,3,33.93,42,5.99,5,3.87,5,4.96,16,5.66,5,42,257.02,2,26.05,32,9.39,7,2.62,3,2.34,7,2.94,2,32,297.07,3,27.76,34,8.23,6,2.86,4,4.17,13,4.96,4,34,UK,310.42,3,40.1,50,0.09,0,14.78,21,7.03,22,8.19,7,50,236.99,2,19.88,24,14.31,12,4.65,6,2.17,7,2.38,2,24,240.33,2,20.56,25,15.74,13,5.25,7,3.37,10,3.92,3,25,FR,707.63,8,55.52,69,0.77,0,6.08,8,22.61,64,25.23,23,69,210.29,2,2.19,2,72.24,91,0.52,0,1.07,3,1.23,1,91,208.62,2,2.64,3,90.12,137,1.15,1,4.28,13,7.7,7,137,BE,267.03,3,17.48,21,26.82,22,2.12,3,2.19,7,2.8,2,22,277.04,3,29.82,37,9.3,7,7.39,10,3.45,11,4.14,3,37,250.34,2,11.82,14,27.9,23,1.3,1,1.85,6,2.37,2,23,FI,287.06,3,7.97,9,56.51,47,2.86,4,1.76,5,3.05,2,47,211.95,2,1.69,2,72.24,91,0.36,0,1.09,3,1.27,1,91,257.02,2,0.48,0,64.37,66,0.12,0,0.5,1,0.69,0,66
0,2023-10-19 22:33,NL,303.75,3,29.13,36,5.9,5,2.89,4,4.83,15,5.61,5,36,253.68,2,22.28,27,9.48,8,2.5,3,2.52,8,3.25,3,27,287.06,3,22.96,28,8.49,7,2,2,3.91,12,4.78,4,28,UK,293.73,3,36.67,45,0.09,0,11.56,17,6.37,20,7.5,6,45,240.33,2,19.19,23,12.16,10,4.17,6,1.98,6,2.18,2,23,233.65,2,18.17,22,17.17,14,4.65,6,3.24,10,4.03,3,22,FR,473.98,5,38.39,47,7.42,6,4.41,6,11.38,36,12.97,12,47,205.28,2,1.8,2,76.53,103,0.45,0,0.91,2,1,0,103,208.62,2,2.64,3,90.12,137,1.15,1,4.28,13,7.7,7,137,BE,257.02,2,14.74,18,27.18,23,1.85,2,2.16,7,2.79,2,23,267.03,3,26.05,32,10.73,9,6.91,10,3.33,10,4.13,3,32,243.66,2,10.54,13,27.18,23,1.12,1,1.68,5,2.25,2,23,FI,283.72,3,7.54,9,55.79,47,2.83,4,1.59,5,2.87,2,47,205.28,2,1.35,1,74.39,98,0.29,0,0.96,3,1.05,0,98,257.02,2,0.42,0,64.37,66,0.12,0,0.5,1,0.68,0,66
0,2023-10-19 23:33,NL,300.41,3,25.02,31,6.8,5,2.3,3,5.05,16,5.83,5,31,253.68,2,22.28,27,9.48,8,2.5,3,2.52,8,3.25,3,27,287.06,3,19.88,24,8.76,7,1.62,2,4.12,13,5,4,24,UK,273.71,3,31.87,39,0.17,0,8.94,13,5.46,17,6.57,6,39,240.33,2,17.82,22,11.44,9,3.82,5,1.83,5,2.03,1,22,226.97,2,16.11,20,18.42,15,4.53,6,3.69,11,4.63,4,20,FR,370.5,4,25.36,31,15.02,12,3.7,5,7.14,23,8.25,7,31,203.61,2,1.56,1,78.68,109,0.41,0,0.75,2,0.82,0,109,201.94,2,1.63,2,84.4,123,0.78,1,5.8,18,9.03,8,123,BE,250.34,2,12.17,15,26.82,22,1.68,2,2.24,7,2.94,2,22,257.02,2,21.42,26,12.34,10,6.38,9,3.15,10,4.03,3,26,240.33,2,10.28,12,25.75,21,1.12,1,1.62,5,2.25,2,21,FI,287.06,3,7.28,9,55.08,46,3.04,4,1.53,4,2.79,2,46,200.27,2,1.13,1,77.25,105,0.24,0,0.76,2,0.82,0,105,257.02,2,0.35,0,65.09,69,0.12,0,0.5,1,0.69,0,69
0,2023-10-20 00:33,NL,297.07,3,22.62,28,7.42,6,2.15,3,5.92,19,6.67,6,28,253.68,2,17.99,22,8.76,7,2.21,3,2.86,9,3.74,3,22,287.06,3,18.51,23,8.4,7,1.58,2,4.99,16,5.83,5,23,UK,260.35,2,27.08,33,0.29,0,7.87,11,4.99,16,5.96,5,33,240.33,2,16.79,20,11.18,9,3.76,5,1.99,6,2.24,2,20,226.97,2,14.57,18,20.03,16,4.83,7,4.75,15,5.85,5,18,FR,347.14,3,21.08,26,16.45,13,3.43,5,6.31,20,7.27,6,26,203.61,2,1.56,1,80.11,112,0.43,0,0.83,2,0.89,0,112,200.27,2,1.22,1,87.26,130,0.62,0,4.42,14,7.18,6,130,BE,247,2,10.63,13,26.11,22,1.57,2,2.23,7,2.91,2,22,247,2,18.51,23,12.88,10,6.02,8,3.02,9,3.97,3,23,247,2,11.65,14,23.25,19,1.27,1,1.78,5,2.46,2,19,FI,290.39,3,7.28,9,54.36,46,3.13,4,1.51,4,2.77,2,46,200.27,2,1.02,1,79.39,110,0.22,0,0.66,2,0.71,0,110,257.02,2,0.34,0,65.8,71,0.12,0,0.5,1,0.69,0,71
0,2023-10-20 01:34,NL,293.73,3,21.08,26,8.32,7,2.21,3,7.35,23,8.01,7,26,257.02,2,17.99,22,6.97,5,2.06,3,3.23,10,4.09,3,22,293.73,3,18.34,22,7.96,6,1.77,2,6.41,20,7.17,6,22,UK,253.68,2,23.99,29,0.41,0,7.75,11,5.11,16,5.86,5,29,240.33,2,16.45,20,10.73,9,3.87,5,2.21,7,2.54,2,20,226.97,2,13.37,16,21.64,18,4.95,7,5.48,17,6.74,6,18,FR,350.48,3,20.74,25,14.31,12,3.31,4,6.51,21,7.56,7,25,203.61,2,1.65,2,78.68,109,0.47,0,1.01,3,1.08,1,109,203.61,2,0.98,1,87.98,132,0.58,0,4.85,15,8.94,8,132,BE,243.66,2,9.34,11,24.68,20,1.39,2,2.12,6,2.68,2,20,240.33,2,16.28,20,12.52,10,5.31,7,2.78,9,3.83,3,20,253.68,2,14.4,18,19.31,16,1.65,2,2.27,7,3,2,18,FI,290.39,3,7.37,9,54.36,46,3.25,4,1.56,5,2.85,2,46,201.94,2,1.05,1,79.39,110,0.23,0,0.83,2,0.87,0,110,257.02,2,0.39,0,66.52,73,0.13,0,0.5,1,0.7,0,73
0,2023-10-20 02:34,NL,283.72,3,18.51,23,9.12,7,2,2,7.52,24,8.09,7,24,260.35,2,17.48,21,4.92,4,1.89,2,4.14,13,5,4,21,300.41,3,19.36,24,7.51,6,2.21,3,8.02,26,8.77,8,26,UK,243.66,2,22.62,28,0.69,0,7.75,11,5.3,17,5.84,5,28,240.33,2,16.45,20,10.1,8,4.05,5,2.63,8,3.02,2,20,226.97,2,12.68,15,22.71,19,4.95,7,6.28,20,7.7,7,20,FR,347.14,3,20.39,25,11.18,9,3.01,4,6.47,21,7.65,7,25,203.61,2,1.78,2,76.53,103,0.51,0,1.05,3,1.12,1,103,201.94,2,0.89,1,89.41,136,0.63,0,5.79,18,10.99,10,136,BE,240.33,2,7.8,9,23.6,20,1.13,1,1.97,6,2.49,2,20,233.65,2,14.22,17,11.62,9,4.23,6,2.44,7,3.58,3,17,253.68,2,15.77,19,16.09,13,2.15,3,2.73,8,3.56,3,19,FI,290.39,3,7.88,9,54.36,46,3.52,5,1.67,5,3.04,2,46,201.94,2,1.11,1,77.25,105,0.24,0,1.03,3,1.08,1,105,257.02,2,0.56,0,66.52,73,0.15,0,0.5,1,0.71,0,73
0,2023-10-20 03:34,NL,277.04,3,14.4,18,10.19,8,1.3,1,7.47,24,7.95,7,24,270.37,3,17.48,21,3.44,2,1.94,2,5.99,19,6.78,6,21,290.39,3,17.82,22,7.51,6,1.91,2,7.75,25,8.43,7,25,UK,233.65,2,20.91,26,1.81,1,7.57,11,4.65,15,5.02,4,26,240.33,2,16.79,20,9.48,8,4.23,6,2.94,9,3.39,3,20,226.97,2,12.17,15,22.71,19,4.59,6,7.3,23,8.76,8,23,FR,340.46,3,19.54,24,8.05,6,2.5,3,6.13,19,7.33,6,24,206.95,2,2.36,2,72.96,93,0.63,0,1.1,3,1.19,1,93,201.94,2,0.91,1,90.12,137,0.79,1,6.49,21,10.88,10,137,BE,243.66,2,8.82,11,19.13,16,0.95,1,2.06,6,2.67,2,16,243.66,2,15.08,18,8.23,6,3.28,4,2.54,8,3.46,3,18,247,2,16.97,21,11.98,10,3.22,4,2.94,9,3.66,3,21,FI,297.07,3,8.57,10,54.36,46,3.87,5,1.97,6,3.47,3,46,200.27,2,1.07,1,74.39,98,0.2,0,0.92,2,0.97,0,98,263.69,2,1.27,1,65.8,71,0.24,0,0.5,1,0.78,0,71
0,2023-10-20 04:35,NL,283.72,3,14.05,17,11.44,9,0.97,1,10.43,33,10.88,10,33,303.75,3,21.94,27,1.26,1,2.8,4,8.41,27,9.11,8,27,280.38,3,15.77,19,7.69,6,1.13,1,7.85,25,8.4,7,25,UK,230.31,2,19.36,24,3.31,2,7.15,10,3.71,12,4.02,3,24,240.33,2,15.94,19,10.46,8,4.23,6,2.92,9,3.39,3,19,226.97,2,13.02,16,20.92,17,4.23,6,8.7,28,10.06,9,28,FR,360.49,4,20.91,26,3.44,2,2.53,3,7.18,23,8.57,7,26,223.64,2,4.28,5,68.67,80,0.89,1,1.46,4,1.63,1,80,201.94,2,1.07,1,86.55,128,0.92,1,6.5,21,9.89,9,128,BE,253.68,2,12.68,15,14.84,12,1.15,1,2.14,6,2.65,2,15,253.68,2,17.65,22,3.76,3,3.07,4,2.83,9,3.36,3,22,247,2,19.19,23,6.35,5,4.35,6,3.03,9,3.66,3,23,FI,317.1,3,10.2,12,52.93,44,4.35,6,2.87,9,4.6,4,44,200.27,2,0.76,0,72.24,91,0.12,0,0.77,2,0.82,0,91,270.37,3,2.68,3,63.66,64,0.35,0,0.71,2,1.1,1,64
